eps,F_in_circuit,F_in_analytic,P_success_circuit,P_success_analytic,F_out_circuit,F_out_analytic,eps_prime_circuit,eps_prime_analytic,gain_circuit,purity_out,C_in,C_out,N_in,N_out,abs_err_P_success,abs_err_F_out,abs_err_eps_prime
0.34600000000000003,0.7404999999999997,0.7404999999999999,0.5707869999999997,0.5707869999999999,0.9606740342719785,0.960674034271979,0.052434620970695324,0.05243462097069486,0.2201740342719788,0.9234101106512127,0.4809999999999993,0.9213480685439557,0.24049999999999983,0.4606740342719786,2.220446049250313e-16,4.440892098500626e-16,4.649058915617843e-16
0.34800000000000003,0.7389999999999998,0.739,0.5688279999999997,0.568828,0.9600810789904854,0.9600810789904857,0.05322522801268607,0.05322522801268574,0.22108107899048568,0.922286851653723,0.478,0.9201621579809718,0.23899999999999977,0.46008107899048556,3.3306690738754696e-16,2.220446049250313e-16,3.2612801348363973e-16
0.35000000000000003,0.7374999999999998,0.7375,0.5668749999999998,0.566875,0.9594818081587649,0.9594818081587652,0.054024255788313415,0.05402425578831313,0.22198180815876511,0.9211525814776411,0.47499999999999964,0.9189636163175281,0.23749999999999993,0.45948180815876516,2.220446049250313e-16,2.220446049250313e-16,2.8449465006019636e-16
0.352,0.7359999999999997,0.736,0.5649279999999997,0.564928,0.9588761753710207,0.9588761753710207,0.05483176617197246,0.05483176617197235,0.222876175371021,0.9200072426781951,0.47200000000000014,0.9177523507420425,0.23599999999999977,0.45887617537102066,3.3306690738754696e-16,0.0,1.1102230246251565e-16
0.354,0.7344999999999998,0.7345,0.5629869999999998,0.5629870000000001,0.9582641339853316,0.958264133985332,0.05564782135289118,0.0556478213528909,0.2237641339853318,0.9188507779866559,0.4689999999999997,0.9165282679706626,0.23449999999999993,0.4582641339853317,3.3306690738754696e-16,3.3306690738754696e-16,2.8449465006019636e-16
0.356,0.7329999999999998,0.733,0.5610519999999998,0.561052,0.9576456371245444,0.9576456371245446,0.05647248383394077,0.05647248383394052,0.22464563712454466,0.9176831303218702,0.4660000000000002,0.9152912742490881,0.23299999999999987,0.45764563712454454,2.220446049250313e-16,2.220446049250313e-16,2.498001805406602e-16
0.358,0.7314999999999998,0.7315,0.5591229999999997,0.559123,0.9570206376772195,0.9570206376772196,0.05730581643037406,0.057305816430373996,0.22552063767721964,0.916504242802003,0.46299999999999986,0.9140412753544406,0.23150000000000004,0.45702063767721957,3.3306690738754696e-16,1.1102230246251565e-16,6.245004513516506e-17
0.36,0.7299999999999998,0.73,0.5571999999999997,0.5571999999999999,0.9563890882986359,0.956389088298636,0.058147882268485475,0.05814788226848529,0.22638908829863613,0.9153140587565043,0.4600000000000001,0.9127781765972719,0.22999999999999987,0.4563890882986361,2.220446049250313e-16,1.1102230246251565e-16,1.8735013540549517e-16
0.362,0.7284999999999997,0.7285,0.5552829999999997,0.5552830000000001,0.9557509414118566,0.9557509414118567,0.05899874478419124,0.058998744784191114,0.22725094141185687,0.914112521738296,0.4570000000000001,0.9115018828237131,0.22849999999999993,0.4557509414118567,3.3306690738754696e-16,1.1102230246251565e-16,1.249000902703301e-16
0.364,0.7269999999999996,0.727,0.5533719999999996,0.553372,0.9551061492088504,0.9551061492088505,0.059858467721532804,0.059858467721532714,0.22810614920885075,0.9128995755361784,0.4540000000000002,0.9102122984176999,0.22699999999999987,0.4551061492088506,3.3306690738754696e-16,1.1102230246251565e-16,9.020562075079397e-17
0.366,0.7254999999999998,0.7255,0.5514669999999997,0.551467,0.9544546636516781,0.9544546636516781,0.06072711513109589,0.06072711513109578,0.22895466365167827,0.9116751641874654,0.4510000000000001,0.908909327303356,0.22549999999999992,0.4544546636516782,3.3306690738754696e-16,0.0,1.1102230246251565e-16
0.368,0.7239999999999998,0.724,0.5495679999999997,0.549568,0.9537964364737392,0.9537964364737395,0.06160475136834768,0.061604751368347505,0.22979643647373948,0.9104392319908458,0.44799999999999984,0.9075928729474777,0.22399999999999987,0.45379643647373946,2.220446049250313e-16,2.220446049250313e-16,1.734723475976807e-16
0.37,0.7224999999999998,0.7225,0.5476749999999998,0.547675,0.9531314191810834,0.9531314191810837,0.062491441091888866,0.06249144109188843,0.23063141918108354,0.9091917235194729,0.44499999999999956,0.9062628383621675,0.22249999999999992,0.4531314191810836,2.220446049250313e-16,3.3306690738754696e-16,4.371503159461554e-16
0.372,0.7209999999999998,0.721,0.5457879999999997,0.5457879999999999,0.9524595630537862,0.9524595630537863,0.06338724926161839,0.06338724926161808,0.23145956305378645,0.9079325836342886,0.4419999999999996,0.9049191261075733,0.22099999999999975,0.4524595630537862,2.220446049250313e-16,1.1102230246251565e-16,3.0531133177191805e-16
0.374,0.7194999999999997,0.7195,0.5439069999999998,0.543907,0.9517808191473908,0.9517808191473911,0.06429224113681231,0.06429224113681199,0.23228081914739107,0.9066617574975773,0.4389999999999998,0.9035616382947814,0.2194999999999998,0.4517808191473909,2.220446049250313e-16,3.3306690738754696e-16,3.191891195797325e-16
0.376,0.7179999999999997,0.718,0.5420319999999997,0.542032,0.9510951382944177,0.951095138294418,0.0652064822741097,0.06520648227410929,0.23309513829441797,0.9053791905867586,0.4359999999999997,0.902190276588838,0.21799999999999986,0.45109513829441783,2.220446049250313e-16,3.3306690738754696e-16,4.163336342344337e-16
0.378,0.7164999999999998,0.7165,0.5401629999999997,0.5401630000000001,0.9504024711059438,0.950402471105944,0.06613003852540829,0.06613003852540807,0.23390247110594398,0.9040848287084169,0.4329999999999999,0.9008049422118863,0.21649999999999991,0.450402471105944,3.3306690738754696e-16,2.220446049250313e-16,2.220446049250313e-16
0.38,0.7149999999999997,0.715,0.5382999999999997,0.5383,0.9497027679732489,0.9497027679732492,0.06706297603566809,0.06706297603566784,0.23470276797324918,0.9027786180125686,0.4300000000000002,0.8994055359464974,0.21499999999999964,0.44970276797324893,3.3306690738754696e-16,2.220446049250313e-16,2.498001805406602e-16
0.382,0.7134999999999998,0.7135,0.5364429999999998,0.536443,0.9489959790695375,0.9489959790695376,0.0680053612406167,0.06800536124061643,0.23549597906953768,0.9014605050071753,0.427,0.8979919581390761,0.2134999999999999,0.4489959790695377,2.220446049250313e-16,1.1102230246251565e-16,2.636779683484747e-16
0.384,0.7119999999999997,0.712,0.5345919999999997,0.534592,0.9482820543517296,0.9482820543517299,0.06895726086436049,0.06895726086436012,0.2362820543517299,0.9001304365728962,0.4239999999999997,0.8965641087034588,0.21199999999999986,0.44828205435172974,2.220446049250313e-16,2.220446049250313e-16,3.7470027081099033e-16
0.386,0.7104999999999998,0.7105,0.5327469999999996,0.5327470000000001,0.9475609435623288,0.9475609435623289,0.06991874191689496,0.06991874191689489,0.23706094356232899,0.898788359978089,0.42100000000000015,0.8951218871246565,0.2104999999999999,0.447560943562329,4.440892098500626e-16,1.1102230246251565e-16,6.938893903907228e-17
0.388,0.7089999999999996,0.709,0.5309079999999997,0.5309079999999999,0.946832596231362,0.9468325962313621,0.07088987169151739,0.07088987169151718,0.23783259623136233,0.8974342228940541,0.4179999999999998,0.8936651924627255,0.20899999999999985,0.4468325962313622,2.220446049250313e-16,1.1102230246251565e-16,2.0816681711721685e-16
0.39,0.7074999999999998,0.7075,0.5290749999999997,0.5290750000000001,0.9460969616784008,0.946096961678401,0.0718707177621322,0.07187071776213202,0.23859696167840105,0.896067973410535,0.415,0.8921939233568014,0.2074999999999999,0.44609696167840096,3.3306690738754696e-16,1.1102230246251565e-16,1.8041124150158794e-16
0.392,0.7059999999999997,0.706,0.5272479999999997,0.5272479999999999,0.9453539890146571,0.9453539890146572,0.07286134798045725,0.07286134798045703,0.23935398901465732,0.8946895600514613,0.4119999999999998,0.8907079780293121,0.20599999999999985,0.44535398901465717,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16
0.394,0.7044999999999998,0.7045,0.5254269999999996,0.5254270000000001,0.94460362714516,0.9446036271451601,0.07386183047312,0.07386183047311995,0.2401036271451602,0.8932989317909503,0.4090000000000002,0.88920725429032,0.2044999999999999,0.4446036271451602,4.440892098500626e-16,1.1102230246251565e-16,5.551115123125783e-17
0.396,0.7029999999999997,0.703,0.5236119999999997,0.523612,0.9438458247710134,0.9438458247710136,0.07487223363864877,0.07487223363864848,0.24084582477101368,0.8918960380695575,0.4059999999999999,0.8876916495420281,0.20299999999999996,0.44384582477101353,2.220446049250313e-16,2.220446049250313e-16,2.914335439641036e-16
0.398,0.7014999999999998,0.7015,0.5218029999999998,0.521803,0.9430805303917377,0.9430805303917379,0.07589262614434977,0.0758926261443495,0.24158053039173788,0.8904808288107902,0.40299999999999975,0.8861610607834751,0.2014999999999999,0.443080530391738,2.220446049250313e-16,2.220446049250313e-16,2.7755575615628914e-16
0.4,0.6999999999999997,0.7,0.5199999999999997,0.5199999999999999,0.942307692307692,0.9423076923076924,0.07692307692307739,0.07692307692307696,0.24230769230769222,0.8890532544378695,0.39999999999999947,0.8846153846153851,0.19999999999999984,0.44230769230769207,2.220446049250313e-16,4.440892098500626e-16,4.3021142204224816e-16
0.402,0.6984999999999998,0.6985,0.5182029999999997,0.5182030000000001,0.9415272586225859,0.941527258622586,0.07796365516988546,0.07796365516988515,0.24302725862258612,0.8876132658907588,0.3969999999999998,0.8830545172451715,0.1984999999999998,0.4415272586225859,3.3306690738754696e-16,1.1102230246251565e-16,3.0531133177191805e-16
0.404,0.6969999999999997,0.697,0.5164119999999996,0.5164119999999999,0.9407391772460747,0.9407391772460747,0.07901443033856707,0.07901443033856691,0.24373917724607497,0.8861608146434459,0.39400000000000013,0.881478354492149,0.19699999999999995,0.4407391772460748,2.220446049250313e-16,0.0,1.6653345369377348e-16
0.406,0.6954999999999998,0.6955,0.5146269999999998,0.5146270000000001,0.9399433958964452,0.9399433958964453,0.08007547213807313,0.08007547213807281,0.24444339589644537,0.8846958527214922,0.3909999999999997,0.8798867917928896,0.1954999999999999,0.4399433958964454,2.220446049250313e-16,1.1102230246251565e-16,3.191891195797325e-16
0.40800000000000003,0.6939999999999997,0.694,0.5128479999999996,0.512848,0.9391398621033911,0.9391398621033912,0.08114685052881192,0.08114685052881167,0.24513986210339134,0.8832183327198414,0.3879999999999998,0.8782797242067831,0.19399999999999984,0.43913986210339107,3.3306690738754696e-16,1.1102230246251565e-16,2.498001805406602e-16
0.41000000000000003,0.6924999999999998,0.6925,0.5110749999999997,0.5110750000000001,0.9383285232108789,0.938328523210879,0.08222863571882814,0.08222863571882796,0.2458285232108791,0.8817282078208929,0.3849999999999997,0.8766570464217572,0.1924999999999999,0.4383285232108789,3.3306690738754696e-16,1.1102230246251565e-16,1.8041124150158794e-16
0.41200000000000003,0.6909999999999997,0.691,0.5093079999999996,0.5093079999999999,0.9375093263801079,0.9375093263801079,0.08332089815985617,0.08332089815985616,0.24650932638010814,0.88022543181284,0.382,0.8750186527602172,0.19099999999999984,0.4375093263801081,2.220446049250313e-16,0.0,1.3877787807814457e-17
0.41400000000000003,0.6894999999999998,0.6895,0.5075469999999997,0.507547,0.9366822185925636,0.9366822185925638,0.0844237085432485,0.08442370854324822,0.24718221859256384,0.8787099591082741,0.3789999999999999,0.8733644371851274,0.1894999999999999,0.4366822185925636,2.220446049250313e-16,2.220446049250313e-16,2.7755575615628914e-16
0.41600000000000004,0.6879999999999997,0.688,0.5057919999999997,0.5057919999999999,0.9358471466531695,0.9358471466531697,0.08553713779577403,0.0855371377957738,0.24784714665316976,0.8771817447630591,0.376,0.8716942933063401,0.18799999999999983,0.4358471466531697,2.220446049250313e-16,2.220446049250313e-16,2.3592239273284576e-16
0.418,0.6864999999999998,0.6865,0.5040429999999997,0.504043,0.9350040571935331,0.9350040571935331,0.08666125707528922,0.0866612570752892,0.2485040571935333,0.8756407444954685,0.3730000000000002,0.8700081143870668,0.18649999999999978,0.4350040571935332,3.3306690738754696e-16,0.0,2.7755575615628914e-17
0.42,0.6849999999999998,0.685,0.5022999999999999,0.5023,0.9341528966752934,0.9341528966752937,0.08779613776627541,0.08779613776627512,0.2491528966752936,0.8740869147055933,0.3700000000000001,0.8683057933505873,0.18499999999999994,0.43415289667529366,1.1102230246251565e-16,2.220446049250313e-16,2.914335439641036e-16
0.422,0.6834999999999998,0.6835,0.5005629999999996,0.500563,0.9332936113935708,0.9332936113935709,0.08894185147523892,0.08894185147523888,0.24979361139357104,0.8725202124950244,0.36700000000000016,0.8665872227871435,0.18349999999999989,0.4332936113935708,3.3306690738754696e-16,1.1102230246251565e-16,4.163336342344337e-17
0.424,0.6819999999999997,0.6819999999999999,0.4988319999999997,0.498832,0.9324261474805142,0.9324261474805144,0.09009847002598104,0.09009847002598069,0.2504261474805145,0.8709405956867956,0.364,0.8648522949610297,0.18199999999999983,0.43242614748051444,2.7755575615628914e-16,2.220446049250313e-16,3.469446951953614e-16
0.426,0.6804999999999998,0.6805,0.49710699999999974,0.49710699999999997,0.931550450908959,0.9315504509089593,0.09126606545472127,0.09126606545472102,0.2510504509089593,0.8693480228456076,0.3609999999999999,0.8631009018179189,0.18049999999999977,0.43155045090895916,2.220446049250313e-16,2.220446049250313e-16,2.498001805406602e-16
0.428,0.6789999999999998,0.679,0.49538799999999983,0.49538799999999994,0.9306664674961846,0.9306664674961848,0.09244471000508714,0.09244471000508693,0.2516664674961848,0.8677424532983131,0.3580000000000001,0.8613329349923711,0.17899999999999994,0.43066646749618487,1.1102230246251565e-16,1.1102230246251565e-16,2.0816681711721685e-16
0.43,0.6774999999999998,0.6775,0.49367499999999975,0.493675,0.9297741429077833,0.9297741429077835,0.09363447612295565,0.09363447612295538,0.2522741429077835,0.8661238471546819,0.3549999999999999,0.8595482858155666,0.17749999999999988,0.4297741429077834,2.220446049250313e-16,2.220446049250313e-16,2.7755575615628914e-16
0.432,0.6759999999999997,0.6759999999999999,0.4919679999999996,0.49196799999999996,0.9288734226616364,0.9288734226616365,0.09483543645115144,0.09483543645115129,0.2528734226616367,0.8644921653284334,0.3519999999999999,0.857746845323273,0.17599999999999982,0.42887342266163664,3.885780586188048e-16,1.1102230246251565e-16,1.5265566588595902e-16
0.434,0.6744999999999998,0.6745,0.49026699999999973,0.490267,0.9279642521320013,0.9279642521320015,0.09604766382399828,0.09604766382399794,0.2534642521320015,0.8628473695585387,0.34899999999999987,0.8559285042640036,0.17449999999999988,0.4279642521320014,2.7755575615628914e-16,2.220446049250313e-16,3.3306690738754696e-16
0.436,0.6729999999999998,0.673,0.48857199999999984,0.48857199999999995,0.9270465765537115,0.9270465765537117,0.09727123126171804,0.09727123126171783,0.25404657655371166,0.8611894224308012,0.3460000000000001,0.8540931531074226,0.17299999999999993,0.4270465765537116,1.1102230246251565e-16,2.220446049250313e-16,2.0816681711721685e-16
0.438,0.6714999999999998,0.6715,0.4868829999999997,0.48688299999999995,0.9261203410264887,0.9261203410264889,0.09850621196468179,0.09850621196468146,0.2546203410264889,0.8595182873997009,0.34299999999999986,0.8522406820529771,0.17149999999999987,0.4261203410264889,2.7755575615628914e-16,2.220446049250313e-16,3.3306690738754696e-16
0.44,0.6699999999999997,0.6699999999999999,0.4851999999999997,0.48519999999999996,0.925185490519373,0.9251854905193735,0.0997526793075026,0.09975267930750206,0.25518549051937334,0.8578339288105157,0.3400000000000001,0.8503709810387478,0.16999999999999982,0.42518549051937315,2.7755575615628914e-16,4.440892098500626e-16,5.412337245047638e-16
0.442,0.6684999999999998,0.6685,0.4835229999999997,0.483523,0.9242419698752696,0.9242419698752696,0.10101070683297382,0.10101070683297383,0.25574196987526987,0.8561363119217122,0.33699999999999997,0.8484839397505395,0.16849999999999987,0.42424196987526974,2.7755575615628914e-16,0.0,1.3877787807814457e-17
0.444,0.6669999999999998,0.667,0.4818519999999998,0.48185199999999995,0.9232897238156114,0.9232897238156114,0.10228036824585152,0.10228036824585143,0.25628972381561155,0.8544254029276033,0.3340000000000001,0.8465794476312242,0.16699999999999982,0.4232897238156116,1.6653345369377348e-16,0.0,8.326672684688674e-17
0.446,0.6654999999999998,0.6655,0.48018699999999964,0.480187,0.9223286969451483,0.9223286969451485,0.10356173740646894,0.10356173740646873,0.25682869694514854,0.8527011689812817,0.33099999999999985,0.8446573938902963,0.16549999999999976,0.4223286969451484,3.3306690738754696e-16,2.220446049250313e-16,2.0816681711721685e-16
0.448,0.6639999999999997,0.6639999999999999,0.4785279999999997,0.47852799999999995,0.921358833756854,0.9213588337568543,0.10485488832419465,0.10485488832419422,0.2573588337568543,0.850963578217818,0.32799999999999985,0.8427176675137091,0.1639999999999998,0.42135883375685423,2.7755575615628914e-16,3.3306690738754696e-16,4.3021142204224816e-16
0.45,0.6624999999999998,0.6625,0.4768749999999997,0.47687499999999994,0.9203800786369593,0.9203800786369594,0.106159895150721,0.10615989515072086,0.2578800786369595,0.849212599777728,0.3250000000000004,0.8407601572739193,0.16249999999999987,0.42038007863695936,2.220446049250313e-16,1.1102230246251565e-16,1.3877787807814457e-16
0.452,0.6609999999999998,0.661,0.47522799999999976,0.475228,0.9193923758701086,0.9193923758701087,0.10747683217318856,0.10747683217318846,0.25839237587010877,0.8474482038307052,0.3220000000000002,0.8387847517402186,0.16099999999999992,0.4193923758701088,2.220446049250313e-16,1.1102230246251565e-16,9.71445146547012e-17
0.454,0.6594999999999998,0.6595,0.47358699999999965,0.473587,0.9183956696446481,0.9183956696446481,0.10880577380713581,0.10880577380713577,0.2588956696446484,0.8456703615996237,0.31899999999999984,0.8367913392892984,0.15949999999999986,0.41839566964464836,3.3306690738754696e-16,0.0,4.163336342344337e-17
0.456,0.6579999999999997,0.6579999999999999,0.4719519999999997,0.4719519999999999,0.9173899040580396,0.9173899040580398,0.1101467945892806,0.11014679458928028,0.25938990405803986,0.8438790453847991,0.31599999999999984,0.8347798081160798,0.15799999999999992,0.4173899040580398,2.220446049250313e-16,2.220446049250313e-16,3.191891195797325e-16
0.458,0.6564999999999998,0.6565,0.4703229999999997,0.47032299999999994,0.9163750231224072,0.9163750231224074,0.1114999691701238,0.11149996917012353,0.2598750231224074,0.8420742285885184,0.31299999999999983,0.8327500462448154,0.15649999999999986,0.4163750231224074,2.220446049250313e-16,2.220446049250313e-16,2.636779683484747e-16
0.46,0.6549999999999998,0.655,0.4686999999999998,0.46869999999999995,0.9153509707702154,0.9153509707702154,0.11286537230637943,0.11286537230637936,0.26035097077021563,0.8402558857398245,0.30999999999999983,0.8307019415404326,0.1549999999999998,0.41535097077021566,1.6653345369377348e-16,0.0,6.938893903907228e-17
0.462,0.6534999999999997,0.6535,0.4670829999999997,0.46708299999999997,0.9143176908600826,0.9143176908600827,0.11424307885322316,0.11424307885322312,0.2608176908600829,0.8384239925195632,0.3069999999999997,0.8286353817201662,0.15349999999999986,0.41431769086008274,2.7755575615628914e-16,1.1102230246251565e-16,4.163336342344337e-17
0.464,0.6519999999999997,0.6519999999999999,0.46547199999999966,0.46547199999999994,0.9132751271827305,0.9132751271827306,0.1156331637563593,0.11563316375635915,0.2612751271827308,0.83657852578569,0.30400000000000005,0.8265502543654613,0.1519999999999998,0.41327512718273063,2.7755575615628914e-16,1.1102230246251565e-16,1.5265566588595902e-16
0.466,0.6504999999999997,0.6505,0.4638669999999997,0.4638669999999999,0.9122232234670712,0.9122232234670713,0.11703570204390508,0.11703570204390486,0.26172322346707144,0.834719463598825,0.30100000000000005,0.824446446934142,0.15049999999999986,0.4122232234670712,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16
0.468,0.6489999999999998,0.649,0.4622679999999998,0.46226799999999996,0.9111619233864336,0.9111619233864338,0.11845076881808847,0.11845076881808823,0.26216192338643385,0.8328467852480647,0.29799999999999993,0.8223238467728685,0.1489999999999998,0.41116192338643387,1.6653345369377348e-16,1.1102230246251565e-16,2.3592239273284576e-16
0.47000000000000003,0.6474999999999997,0.6475,0.4606749999999997,0.46067499999999995,0.9100911705649317,0.9100911705649318,0.11987843924675771,0.1198784392467575,0.262591170564932,0.8309604712770425,0.29499999999999993,0.8201823411298632,0.14749999999999985,0.4100911705649317,2.220446049250313e-16,1.1102230246251565e-16,2.0816681711721685e-16
0.47200000000000003,0.6459999999999997,0.6459999999999999,0.4590879999999996,0.45908799999999994,0.909010908583975,0.9090109085839752,0.12131878855469995,0.12131878855469978,0.26301090858397536,0.8290605035102353,0.29199999999999965,0.818021817167949,0.1459999999999998,0.40901090858397504,3.3306690738754696e-16,1.1102230246251565e-16,1.6653345369377348e-16
0.47400000000000003,0.6444999999999997,0.6445,0.4575069999999997,0.45750699999999994,0.9079210809889245,0.9079210809889248,0.12277189201476728,0.12277189201476703,0.2634210809889248,0.8271468650795136,0.2889999999999997,0.8158421619778493,0.14449999999999974,0.40792108098892466,2.220446049250313e-16,2.220446049250313e-16,2.498001805406602e-16
0.47600000000000003,0.6429999999999998,0.643,0.4559319999999997,0.45593199999999995,0.9068216312958948,0.906821631295895,0.12423782493880697,0.1242378249388067,0.263821631295895,0.8252195404509342,0.2859999999999999,0.8136432625917899,0.1429999999999999,0.40682163129589477,2.220446049250313e-16,2.220446049250313e-16,2.7755575615628914e-16
0.47800000000000004,0.6414999999999997,0.6415,0.4543629999999997,0.45436299999999996,0.9057125029987035,0.9057125029987035,0.1257166626683953,0.12571666266839512,0.2642125029987038,0.8232785154517667,0.2829999999999998,0.8114250059974082,0.14149999999999985,0.40571250299870365,2.7755575615628914e-16,0.0,1.6653345369377348e-16
0.48,0.6399999999999998,0.64,0.4527999999999998,0.45280000000000004,0.9045936395759715,0.9045936395759717,0.12720848056537135,0.127208480565371,0.2645936395759717,0.8213237772977562,0.2799999999999999,0.8091872791519426,0.1399999999999999,0.4045936395759716,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16
0.482,0.6384999999999998,0.6385000000000001,0.45124299999999984,0.451243,0.9034649844983744,0.9034649844983745,0.12871335400216743,0.12871335400216732,0.2649649844983746,0.8193553146206146,0.277,0.8069299689967495,0.13849999999999996,0.40346498449837465,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.484,0.6369999999999998,0.637,0.44969199999999976,0.449692,0.9023264812360458,0.902326481236046,0.130231358351939,0.13023135835193866,0.26532648123604596,0.8173731174957353,0.2739999999999998,0.8046529624720914,0.1369999999999999,0.402326481236046,2.220446049250313e-16,2.220446049250313e-16,3.3306690738754696e-16
0.486,0.6354999999999997,0.6355,0.44814699999999963,0.448147,0.9011780732661382,0.9011780732661381,0.1317625689784824,0.13176256897848249,0.26567807326613846,0.8153771774701337,0.271,0.8023561465322762,0.13549999999999984,0.4011780732661383,3.885780586188048e-16,1.1102230246251565e-16,8.326672684688674e-17
0.488,0.6339999999999998,0.634,0.4466079999999998,0.446608,0.9000197040805358,0.900019704080536,0.1333070612259523,0.13330706122595207,0.266019704080536,0.8133674875905967,0.2680000000000002,0.8000394081610707,0.1339999999999999,0.400019704080536,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
0.49,0.6324999999999998,0.6325000000000001,0.4450749999999999,0.445075,0.8988513171937312,0.8988513171937315,0.13486491040835835,0.13486491040835813,0.2663513171937314,0.8113440424320536,0.265,0.7977026343874623,0.13249999999999984,0.39885131719373135,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16
0.492,0.6309999999999998,0.631,0.44354799999999983,0.443548,0.8976728561508559,0.8976728561508562,0.1364361917988588,0.1364361917988583,0.2666728561508561,0.8093068381261433,0.2619999999999999,0.7953457123017128,0.1309999999999999,0.3976728561508559,1.6653345369377348e-16,3.3306690738754696e-16,4.996003610813204e-16
0.494,0.6294999999999997,0.6295,0.44202699999999967,0.442027,0.8964842645358767,0.8964842645358767,0.13802098061883106,0.13802098061883097,0.266984264535877,0.8072558723899914,0.2589999999999999,0.7929685290717537,0.12949999999999984,0.3964842645358766,3.3306690738754696e-16,0.0,8.326672684688674e-17
0.496,0.6279999999999998,0.628,0.4405119999999998,0.440512,0.8952854859799505,0.8952854859799506,0.13961935202673267,0.1396193520267325,0.2672854859799507,0.8051911445551746,0.256,0.790570971959901,0.12799999999999978,0.3952854859799506,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16
0.498,0.6264999999999998,0.6265000000000001,0.43900299999999987,0.43900300000000003,0.8940764641699485,0.8940764641699488,0.1412313811067354,0.14123138110673503,0.2675764641699486,0.8031126555968842,0.2530000000000001,0.7881529283398976,0.12649999999999983,0.3940764641699487,1.6653345369377348e-16,3.3306690738754696e-16,3.608224830031759e-16
0.5,0.6249999999999998,0.625,0.4374999999999998,0.4375,0.8928571428571427,0.8928571428571429,0.1428571428571431,0.14285714285714285,0.2678571428571429,0.8010204081632654,0.25000000000000006,0.7857142857142864,0.12499999999999989,0.3928571428571428,2.220446049250313e-16,2.220446049250313e-16,2.498001805406602e-16
0.502,0.6234999999999997,0.6234999999999999,0.43600299999999964,0.43600300000000003,0.8916274658660603,0.8916274658660606,0.1444967121785862,0.14449671217858592,0.2681274658660606,0.7989144066049368,0.24700000000000008,0.7832549317321216,0.12349999999999983,0.39162746586606056,3.885780586188048e-16,2.220446049250313e-16,2.7755575615628914e-16
0.504,0.6219999999999998,0.622,0.4345119999999998,0.434512,0.8903873771035091,0.8903873771035092,0.14615016386198784,0.1461501638619877,0.26838737710350935,0.7967946570046829,0.2439999999999998,0.7807747542070173,0.12199999999999989,0.390387377103509,2.220446049250313e-16,1.1102230246251565e-16,1.3877787807814457e-16
0.506,0.6204999999999998,0.6205,0.4330269999999999,0.433027,0.8891368205677705,0.8891368205677707,0.14781757257630593,0.14781757257630587,0.2686368205677707,0.794661167207305,0.24100000000000008,0.7782736411355408,0.12049999999999994,0.38913682056777055,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
0.508,0.6189999999999998,0.619,0.4315479999999997,0.431548,0.887875740357967,0.8878757403579671,0.14949901285604397,0.14949901285604383,0.26887574035796724,0.7925139468496329,0.2379999999999999,0.7757514807159339,0.11899999999999988,0.3878757403579671,2.7755575615628914e-16,1.1102230246251565e-16,1.3877787807814457e-16
0.51,0.6174999999999997,0.6174999999999999,0.4300749999999997,0.430075,0.8866040806836015,0.8866040806836017,0.1511945590885313,0.15119455908853108,0.2691040806836018,0.790353007390685,0.235,0.7732081613672038,0.11749999999999983,0.38660408068360175,2.7755575615628914e-16,2.220446049250313e-16,2.220446049250313e-16
0.512,0.6159999999999998,0.616,0.4286079999999997,0.428608,0.885321785874272,0.8853217858742721,0.15290428550097065,0.15290428550097057,0.26932178587427225,0.788178362141966,0.2319999999999998,0.7706435717485444,0.11599999999999977,0.385321785874272,2.7755575615628914e-16,1.1102230246251565e-16,8.326672684688674e-17
0.514,0.6144999999999998,0.6145,0.4271469999999998,0.42714699999999994,0.8840288003895612,0.8840288003895614,0.1546282661472517,0.15462826614725142,0.2695288003895614,0.7859900262979016,0.22899999999999995,0.7680576007791226,0.11449999999999982,0.38402880038956133,1.6653345369377348e-16,2.220446049250313e-16,2.7755575615628914e-16
0.516,0.6129999999999998,0.613,0.4256919999999998,0.42569199999999996,0.8827250688291062,0.8827250688291065,0.1563665748945251,0.15636657489452468,0.2697250688291064,0.7837880169663964,0.22599999999999967,0.7654501376582125,0.11299999999999988,0.3827250688291063,1.6653345369377348e-16,3.3306690738754696e-16,4.163336342344337e-16
0.518,0.6114999999999997,0.6114999999999999,0.4242429999999997,0.424243,0.8814105359428439,0.881410535942844,0.15811928540954145,0.15811928540954123,0.2699105359428442,0.7815723531995061,0.22299999999999998,0.7628210718856879,0.11149999999999982,0.381410535942844,2.7755575615628914e-16,1.1102230246251565e-16,2.220446049250313e-16
0.52,0.6099999999999998,0.61,0.4227999999999998,0.4228,0.880085146641438,0.880085146641438,0.15988647114474933,0.1598864711447493,0.27008514664143823,0.7793430560242167,0.2200000000000001,0.7601702932828761,0.10999999999999988,0.3800851466414381,2.220446049250313e-16,0.0,2.7755575615628914e-17
