q,F_star_step3,F_star_step4,F_star_4qubit,P_success_star_4qubit
0.08525,0.7719404959590719,0.8358920717013649,0.8862262377474639,0.6175486001105887
0.0855,0.7710305086173749,0.8353480005285956,0.8857760325660065,0.616598117598312
0.08575,0.7701179184176424,0.8348033997540849,0.8853248619243075,0.6156485055062014
0.08600000000000001,0.7692027036579634,0.8342582672669545,0.8848727220681317,0.6146997625258935
0.08625000000000001,0.7682848423379484,0.833712600943765,0.8844196092196097,0.6137518873454367
0.08650000000000001,0.7673643121528857,0.8331663986484148,0.8839655195770258,0.6128048786492545
0.08675000000000001,0.7664410904877388,0.8326196582320293,0.8835104493146011,0.6118587351181028
0.08700000000000001,0.7655151544109984,0.8320723775328555,0.8830543945822762,0.6109134554290316
0.08725000000000001,0.7645864806683708,0.8315245543761509,0.8825973515054901,0.6099690382553429
0.08750000000000001,0.7636550456763086,0.8309761865740762,0.8821393161849578,0.6090254822665514
0.08775000000000001,0.762720825515364,0.8304272719255802,0.8816802846964432,0.6080827861283398
0.088,0.7617837959233777,0.8298778082162899,0.8812202530905314,0.6071409485025188
0.08825,0.7608439322884815,0.8293277932183948,0.8807592173923968,0.6061999680469831
0.0885,0.759901209641918,0.8287772246905318,0.8802971736015685,0.6052598434156676
0.08875,0.7589556026506701,0.828226100377671,0.8798341176916945,0.6043205732585053
0.089,0.7580070856098887,0.8276744180109936,0.8793700456103011,0.6033821562213806
0.08925,0.7570556324351196,0.8271221753077762,0.8789049532785498,0.6024445909460845
0.0895,0.7561012166543193,0.8265693699712698,0.8784388365909928,0.6015078760702713
0.08975,0.7551438113996499,0.8260159996905768,0.877971691415323,0.6005720102274092
0.09,0.7541833893990494,0.8254620621405281,0.8775035135921228,0.5996369920467347
0.09025,0.7532199229675719,0.8249075549815594,0.8770342989346094,0.5987028201532055
0.0905,0.7522533839984819,0.8243524758595839,0.8765640432283766,0.5977694931674521
0.09075,0.7512837439541041,0.8237968224058669,0.8760927422311345,0.5968370097057298
0.091,0.7503109738564098,0.8232405922368939,0.8756203916724439,0.5959053683798681
0.09125,0.7493350442773401,0.8226837829542433,0.8751469872534491,0.5949745677972209
0.0915,0.7483559253288546,0.8221263921444525,0.8746725246466076,0.5940446065606176
0.09175,0.7473735866526872,0.8215684173788855,0.8741969994954151,0.5931154832683101
0.092,0.7463879974098133,0.8210098562135976,0.8737204074141277,0.5921871965139209
0.09225,0.7453991262696057,0.8204507061891995,0.8732427439874813,0.5912597448863914
0.0925,0.7444069413986741,0.8198909648307182,0.8727640047704059,0.5903331269699278
0.09275,0.7434114104493771,0.8193306296474595,0.8722841852877387,0.5894073413439485
0.093,0.7424125005479899,0.8187696981328642,0.8718032810339305,0.5884823865830273
0.09325,0.7414101782825205,0.8182081677643666,0.8713212874727505,0.5875582612568386
0.0935,0.7404044096901607,0.8176460360032505,0.8708382000369876,0.5866349639301027
0.09375,0.7393951602443527,0.8170833002945017,0.8703540141281464,0.5857124931625273
0.094,0.7383823948414657,0.8165199580666608,0.8698687251161401,0.5847908475087498
0.09425,0.7373660777870612,0.8159560067316737,0.8693823283389793,0.5838700255182793
0.0945,0.7363461727817322,0.8153914436847388,0.8688948191024575,0.5829500257354374
0.09475,0.7353226429065073,0.8148262663041566,0.8684061926798317,0.5820308466992989
0.095,0.7342954506077888,0.8142604719511712,0.8679164443114978,0.5811124869436284
0.09525,0.7332645576818213,0.813694057969816,0.8674255692046657,0.580194944996821
0.0955,0.7322299252586664,0.813127021686754,0.8669335625330259,0.5792782193818399
0.09575,0.7311915137856582,0.8125593604111164,0.8664404194364123,0.5783623086161501
0.096,0.7301492830103335,0.8119910714343418,0.8659461350204645,0.5774472112116579
0.09625,0.729103191962801,0.8114221520300107,0.8654507043562811,0.5765329256746432
0.0965,0.7280531989375354,0.8108525994536773,0.8649541224800695,0.5756194505056934
0.09675,0.7269992614745727,0.8102824109427048,0.8644563843927946,0.5747067841996397
0.097,0.7259413363400781,0.8097115837160916,0.8639574850598165,0.5737949252454845
0.09725,0.7248793795062652,0.8091401149742994,0.863457419410529,0.5728838721263351
0.0975,0.7238133461306394,0.8085680018990801,0.8629561823379912,0.571973623319335
0.09775,0.7227431905345316,0.8079952416532963,0.8624537686985538,0.5710641772955911
0.098,0.7216688661809025,0.8074218313807443,0.8619501733114799,0.5701555325201024
0.09825,0.7205903256513777,0.8068477682059723,0.8614453909585625,0.5692476874516879
0.0985,0.7195075206224835,0.8062730492340959,0.8609394163837356,0.5683406405429114
0.09875,0.7184204018410563,0.805697671550615,0.8604322442926811,0.5674343902400101
0.099,0.7173289190987735,0.8051216322212226,0.8599238693524275,0.5665289349828138
0.09925,0.7162330212057859,0.8045449282916161,0.8594142861909472,0.5656242732046716
0.0995,0.7151326559634026,0.8039675567873052,0.8589034893967458,0.5647204033323734
0.09975,0.7140277701357827,0.8033895147134159,0.8583914735184455,0.5638173237860686
0.1,0.7129183094206014,0.802810799054492,0.8578782330643641,0.5629150329791881
0.10025,0.7118042184186331,0.802231406774297,0.8573637625020876,0.5620135293183617
0.1005,0.7106854406022075,0.80165133481561,0.8568480562580365,0.5611128112033352
0.10075,0.7095619182824906,0.8010705801000224,0.856331108717028,0.5602128770268884
0.101,0.7084335925755236,0.8004891395277272,0.855812914221828,0.5593137251747471
0.10125,0.7073004033669796,0.7999070099773109,0.8552934670727013,0.5584153540254994
0.1015,0.7061622892755648,0.7993241883055411,0.8547727615269534,0.557517761950507
0.10175000000000001,0.7050191876150026,0.7987406713471487,0.8542507917984654,0.5566209473138163
0.10200000000000001,0.7038710343545383,0.7981564559146099,0.8537275520572241,0.5557249084720687
0.10225000000000001,0.7027177640778872,0.7975715387979261,0.853203036428842,0.554829643774408
0.10250000000000001,0.7015593099405524,0.7969859167643979,0.8526772389940758,0.5539351515623888
0.10275000000000001,0.7003956036254362,0.7963995865584006,0.852150153788334,0.5530414301698834
0.10300000000000001,0.6992265752966509,0.795812544901151,0.8516217748011773,0.5521484779229826
0.10325000000000001,0.6980521535514501,0.7952247884904764,0.8510920959758139,0.5512562931399012
0.10350000000000001,0.6968722653701835,0.7946363140005793,0.8505611112085881,0.5503648741308803
0.10375000000000001,0.6956868360641644,0.7940471180817956,0.8500288143484578,0.5494742191980848
0.10400000000000001,0.694495789221359,0.793457197360355,0.8494951991964678,0.5485843266355036
0.10425,0.6932990466497714,0.7928665484381341,0.8489602595052148,0.5476951947288462
0.1045,0.6920965283184114,0.7922751678924074,0.8484239889783032,0.5468068217554372
0.10475,0.6908881522957167,0.7916830522755979,0.8478863812697958,0.5459192059841131
0.105,0.6896738346852856,0.7910901981150181,0.847347429983652,0.5450323456751108
0.10525,0.6884534895587904,0.7904966019126147,0.8468071286731619,0.5441462390799598
0.1055,0.6872270288859039,0.7899022601447033,0.8462654708403703,0.5432608844413713
0.10575,0.6859943624610861,0.7893071692617062,0.8457224499354925,0.5423762799931257
0.106,0.6847553978270446,0.7887113256878798,0.8451780593563203,0.5414924239599566
0.10625,0.6835100401946977,0.7881147258210448,0.8446322924476206,0.5406093145574353
0.1065,0.6822581923594295,0.7875173660323064,0.8440851425005242,0.5397269499918526
0.10675,0.6809997546134332,0.7869192426657781,0.8435366027519068,0.5388453284600994
0.107,0.6797346246539062,0.7863203520382938,0.8429866663837574,0.5379644481495431
0.10725,0.6784626974868704,0.7857206904391218,0.8424353265225412,0.5370843072379057
0.1075,0.6771838653263443,0.7851202541296727,0.8418825762385493,0.5362049038931361
0.10775,0.6758980174886001,0.7845190393432036,0.8413284085452418,0.5353262362732847
0.108,0.6746050402812004,0.7839170422845181,0.840772816398577,0.5344483025263709
0.10825,0.6733048168865037,0.7833142591296611,0.8402157926963346,0.5335711007902533
0.1085,0.6719972272392944,0.7827106860256126,0.8396573302774242,0.5326946291924943
0.10875,0.6706821478981716,0.7821063190899737,0.8390974219211871,0.5318188858502261
0.109,0.6693594519102966,0.7815011544106502,0.8385360603466844,0.5309438688700097
0.10925,0.6680290086690872,0.7808951880455302,0.8379732382119743,0.5300695763476955
0.1095,0.6666906837643932,0.7802884160221604,0.8374089481133804,0.5291960063682807
0.10975,0.6653443388246658,0.7796808343374139,0.8368431825847467,0.5283231570057653
0.11,0.663989831350588,0.7790724389571551,0.8362759340966788,0.5274510263230012
0.11025,0.6626270145396002,0.7784632258159015,0.8357071950557793,0.5265796123715457
0.1105,0.6612557371006973,0.7778531908164767,0.8351369578038632,0.5257089131915068
0.11075,0.6598758430588368,0.7772423298296638,0.8345652146171687,0.5248389268113902
0.111,0.6584871715482243,0.7766306386938476,0.8339919577055481,0.5239696512479399
0.11125,0.6570895565937082,0.7760181132146581,0.8334171792116517,0.5231010845059795
0.1115,0.6556828268794225,0.7754047491646023,0.8328408712100945,0.5222332245782482
0.11175,0.6542668055037691,0.7747905422826982,0.8322630257066119,0.5213660694452368
0.112,0.6528413097197223,0.7741754882740959,0.8316836346372009,0.5204996170750186
0.11225,0.6514061506593855,0.773559582809699,0.8311026898672464,0.5196338654230777
0.1125,0.6499611330416031,0.7729428215257768,0.8305201831906348,0.5187688124321356
0.11275,0.6485060548613399,0.7723252000235731,0.8299361063288528,0.5179044560319751
0.113,0.6470407070594141,0.7717067138689088,0.8293504509300704,0.5170407941392591
0.11325,0.6455648731710497,0.7710873585917764,0.8287632085682091,0.5161778246573473
0.1135,0.6440783289515553,0.7704671296859328,0.8281743707419952,0.515315545476111
0.11375,0.64258084197729,0.7698460226084827,0.8275839288739981,0.5144539544717441
0.114,0.6410721712198801,0.7692240327794561,0.8269918743096504,0.5135930495065689
0.11425,0.6395520665914736,0.7686011555813814,0.8263981983162526,0.512732828428841
0.1145,0.6380202684585763,0.7679773863588496,0.8258028920819616,0.5118732890725491
0.11475,0.636476507121782,0.7673527204180758,0.8252059467147628,0.5110144292572146
0.115,0.6349205022584115,0.7667271530264477,0.824607353241422,0.5101562467876817
0.11525,0.6333519623247919,0.7661006794120748,0.8240071026064218,0.5092987394539092
0.1155,0.6317705839145299,0.7654732947633253,0.8234051856708793,0.5084419050307565
0.11575,0.6301760510687593,0.7648449942283587,0.8228015932114454,0.507585741277766
0.116,0.6285680345338853,0.7642157729146499,0.8221963159191852,0.5067302459389416
0.11625,0.6269461909618648,0.7635856258885054,0.8215893443984372,0.5058754167425231
0.1165,0.6253101620474785,0.7629545481745756,0.8209806691656563,0.5050212514007562
0.11675,0.6236595735964241,0.7623225347553562,0.8203702806482336,0.5041677476096607
0.117,0.6219940345173107,0.7616895805706815,0.8197581691832966,0.5033149030487905
0.11725000000000001,0.6203131357298336,0.7610556805172122,0.8191443250164887,0.5024627153809927
0.11750000000000001,0.618616448980432,0.7604208294479154,0.8185287383007264,0.5016111822521606
0.11775000000000001,0.616903525555667,0.7597850221715334,0.8179113990949358,0.5007603012909836
0.11800000000000001,0.6151738948822991,0.7591482534520471,0.8172922973627653,0.49991007010869015
0.11825000000000001,0.6134270630016359,0.7585105180081293,0.8166714229712753,0.49906048629878774
0.11850000000000001,0.6116625109040452,0.7578718105125901,0.8160487656896056,0.49821154743679785
0.11875000000000001,0.6098796927076529,0.7572321255918151,0.815424315187619,0.4973632510799872
0.11900000000000001,0.6080780336630002,0.7565914578251902,0.8147980610345182,0.49651559476708973
0.11925000000000001,0.6062569279629091,0.7559498017445214,0.8141699926974397,0.4956685760180286
0.11950000000000001,0.604415736333769,0.7553071518334439,0.8135400995400217,0.4948221923336298
0.11975000000000001,0.6025537833809781,0.7546635025268223,0.812908370820945,0.49397644119533113
0.12,0.6006703546571327,0.7540188482101393,0.812274795692449,0.49313132006488625
0.12025,0.5987646934167353,0.7533731832188757,0.8116393631988171,0.4922868263840616
0.1205,0.5968359970154223,0.7527265018378813,0.8110020622748373,0.4914429575743289
0.12075,0.5948834129049294,0.7520787983007349,0.8103628817442332,0.4905997110365522
0.121,0.5929060341668568,0.7514300667890922,0.8097218103180648,0.4897570841506674
0.12125,0.5909028945186195,0.7507803014320243,0.8090788365930992,0.4889150742753552
0.1215,0.5888729627132372,0.750129496305347,0.8084339490501535,0.4880736787477106
0.12175,0.5868151362405171,0.7494776454309352,0.8077871360524017,0.4872328948829026
0.122,0.584728234220045,0.7488247427760303,0.8071383858436546,0.48639271997383027
0.12225,0.5826109893554511,0.7481707822525314,0.806487686546602,0.48555315129076865
0.1225,0.5804620387937868,0.747515757716278,0.8058350261610245,0.48471418608101025
0.12275,0.5782799137021473,0.7468596629663209,0.8051803925619714,0.4838758215685005
0.123,0.5760630273343372,0.7462024917441772,0.804523773497898,0.48303805495346064
0.12325,0.5738096613112612,0.7455442377330767,0.8038651565887753,0.4822008834120095
0.1235,0.5715179497768441,0.7448848945571931,0.8032045293241552,0.4813643040957737
0.12375,0.5691858610129161,0.7442244557808634,0.8025418790612013,0.48052831413149055
0.124,0.5668111759963732,0.7435629149077937,0.8018771930226827,0.4796929106206054
0.12425,0.5643914632529278,0.7429002653802491,0.8012104582949232,0.47885809063885626
0.1245,0.5619240491941816,0.7422365005782335,0.8005416618257135,0.47802385123585356
0.12475,0.5594059829048067,0.7415716138186537,0.7998707904221825,0.4771901894346516
0.125,0.5568339940550697,0.7409055983544651,0.7991978307486223,0.47635710223130734
0.12525,0.5542044422231666,0.7402384473738103,0.7985227693242725,0.47552458659443414
0.1255,0.5515132553815889,0.739570153999135,0.7978455925210592,0.4746926394647444
0.12575,0.5487558545729889,0.738900711286293,0.7971662865612867,0.47386125775458177
0.126,0.545927060784876,0.738230112223634,0.7964848375152851,0.47303043834744696
0.12625,0.5430209785934174,0.7375583497310747,0.7958012312990057,0.4722001780975088
0.1265,0.5400308490733695,0.7368854166591532,0.795115453671569,0.4713704738291077
0.12675,0.5369488614268857,0.7362113057880695,0.7944274902327648,0.4705413223362508
0.127,0.5337659082186919,0.7355360098267035,0.7937373264204939,0.46971272038208967
0.12725,0.5304712620955763,0.7348595214116199,0.7930449475081626,0.4688846646983943
0.1275,0.5270521408157129,0.7341818331060537,0.7923503386020199,0.4680571519850112
0.12775,0.5234931094528505,0.7335029373988757,0.7916534846384367,0.4672301789093094
0.128,0.5197752384278336,0.7328228267035427,0.7909543703811327,0.46640374210561963
0.12825,0.5158748831219695,0.7321414933570227,0.7902529804183385,0.4655778381746534
0.1285,0.5117618537582351,0.7314589296187075,0.7895492991599005,0.46475246368291584
0.12875,0.5073965558676541,0.7307751276693,0.7888433108343236,0.4639276151621033
0.129,0.5027252904288823,0.7300900796096815,0.788134999485748,0.4631032891084862
0.12925,0.4976720185800094,0.729403777459761,0.7874243489708623,0.4622794819822803
0.1295,0.492122668387401,0.7287162131572996,0.7867113429557483,0.4614561902070026
0.12975,0.48589156821999546,0.7280273785567135,0.7859959649126581,0.4606334101688138
0.13,0.4786362303737795,0.7273372654278576,0.7852781981167187,0.4598111382158454
0.13025,0.46956806226536774,0.7266458654547806,0.7845580256425644,0.45898937065751055
0.1305,0.4554581292368884,0.7259531702344605,0.7838354303608932,0.45816810376379985
0.13075,nan,0.7252591712755159,0.7831103949349496,0.45734733376456344
0.131,nan,0.7245638599968902,0.782382901816924,0.4565270568487714
0.13125,nan,0.7238672277265117,0.7816529332442739,0.45570726916376186
0.1315,nan,0.7231692656999293,0.7809204712359608,0.4548879668144692
0.13175,nan,0.7224699650589181,0.7801854975886011,0.45406914586263447
0.132,nan,0.7217693168500632,0.7794479938725289,0.4532508023259982
0.13225,nan,0.7210673120233083,0.7787079414277683,0.4524329321774726
0.1325,nan,0.7203639414304842,0.7779653213599111,0.45161553134429494
0.13275,nan,0.7196591958238019,0.7772201145359019,0.4507985957071622
0.133,nan,0.7189530658543171,0.7764723015797206,0.44998212109934166
0.13325,nan,0.7182455420703665,0.7757218628679647,0.44916610330576257
0.1335,nan,0.7175366149159712,0.7749687785253294,0.4483505380620856
0.13375,nan,0.716826274729206,0.7742130284199762,0.44753542105374844
0.134,nan,0.7161145117405407,0.7734545921587955,0.44672074791499006
0.13425,nan,0.7154013160711419,0.7726934490825493,0.44590651422784766
0.1345,nan,0.7146866777311438,0.7719295782609025,0.44509271552113205
0.13475,nan,0.7139705866178848,0.7711629584873311,0.4442793472693769
0.135,nan,0.7132530325141027,0.7703935682739036,0.4434664048917595
0.13525,nan,0.7125340050860975,0.7696213858459383,0.4426538837509968
0.1355,nan,0.7118134938818538,0.768846389136526,0.44184177915221284
0.13575,nan,0.7110914883291236,0.7680685557809177,0.4410300863417769
0.136,nan,0.7103679777334728,0.7672878631107717,0.4402188005061133
0.13625,nan,0.709642951276279,0.7665042881482558,0.43940791677047775
0.1365,nan,0.7089163980126938,0.7657178076000013,0.4385974301977058
0.13675,nan,0.7081883068695609,0.7649283978509039,0.4377873357869263
0.137,nan,0.7074586666432854,0.7641360349577635,0.43697762847224175
0.13725,nan,0.7067274659976607,0.7633406946427629,0.4361683031213734
0.1375,nan,0.7059946934616503,0.7625423522867782,0.4353593545342729
0.13775,nan,0.7052603374271154,0.7617409829225138,0.4345507774416937
0.138,nan,0.7045243861465016,0.7609365612274586,0.4337425665037281
0.13825,nan,0.7037868277304657,0.7601290615166563,0.43293471630830016
0.1385,nan,0.703047650145457,0.7593184577352843,0.4321272213696221
0.13875,nan,0.7023068412112434,0.7585047234510376,0.43132007612660783
0.139,nan,0.701564388598381,0.7576878318463034,0.4305132749412403
0.13925,nan,0.7008202798256283,0.7568677557101308,0.4297068120968978
0.1395,nan,0.7000745022573033,0.7560444674299777,0.42890068179663116
0.13975,nan,0.6993270431005794,0.7552179389832361,0.42809487816139413
0.14,nan,0.6985778894027217,0.7543881419285243,0.4272893952282253
0.14025,nan,0.6978270280482579,0.7535550473967354,0.42648422694837496
0.1405,nan,0.6970744457560875,0.7527186260818405,0.42567936718538274
0.14075000000000001,nan,0.696320129076522,0.7518788482314357,0.42487480971310027
0.14100000000000001,nan,0.6955640643882579,0.751035683637018,0.42407054821365325
0.14125000000000001,nan,0.6948062378952795,0.7501891016239907,0.4232665762753489
0.14150000000000001,nan,0.6940466356236873,0.7493390710413812,0.42246288739052007
0.14175000000000001,nan,0.6932852434184553,0.7484855602512659,0.4216594749533075
0.14200000000000002,nan,0.6925220469401094,0.7476285371178886,0.4208563322573774
0.14225000000000002,nan,0.6917570316613272,0.7467679689964614,0.4200534524935679
0.14250000000000002,nan,0.6909901828634558,0.7459038227216408,0.41925082874746983
0.14275000000000002,nan,0.6902214856329498,0.7450360645956637,0.4184484539969331
0.14300000000000002,nan,0.6894509248577176,0.7441646603761293,0.41764632110949573
0.14325000000000002,nan,0.6886784852233857,0.7432895752634205,0.41684442283973855
0.14350000000000002,nan,0.6879041512094644,0.7424107738877437,0.4160427518265555
0.14375000000000002,nan,0.6871279070854265,0.7415282202957789,0.4152413005903415
0.14400000000000002,nan,0.6863497369066867,0.7406418779369257,0.41444006153009544
0.14425,nan,0.6855696245104785,0.7397517096491197,0.413639026920426
0.1445,nan,0.6847875535116321,0.7388576776442197,0.41283818890847024
0.14475,nan,0.6840035072982461,0.737959743492936,0.4120375395107116
0.145,nan,0.6832174690272472,0.7370578681092885,0.4112370706096965
0.14525,nan,0.6824294216198428,0.736152011734575,0.41043677395064704
0.1455,nan,0.6816393477568494,0.7352421339208289,0.40963664113796194
0.14575,nan,0.6808472298739096,0.7343281935137489,0.4088366636316046
0.146,nan,0.6800530501565825,0.7334101486350819,0.4080368327433759
0.14625,nan,0.6792567905353039,0.7324879566644278,0.4072371396330577
0.1465,nan,0.67845843268022,0.7315615742204569,0.40643757530443436
0.14675,nan,0.6776579579958818,0.730630957141504,0.40563813060117704
0.147,nan,0.6768553476158017,0.7296960604655209,0.4048387962025908
0.14725,nan,0.6760505823968649,0.728756838409361,0.4040395626192187
0.1475,nan,0.6752436429135913,0.7278132443473616,0.40324042018829115
0.14775,nan,0.674434509452242,0.7268652307892043,0.40244135906902256
0.148,nan,0.6736231620047715,0.7259127493570181,0.4016423692377441
0.14825,nan,0.6728095802626076,0.7249557507616917,0.4008434404828633
0.1485,nan,0.6719937436102683,0.7239941847783647,0.4000445623996487
0.14875,nan,0.6711756311187993,0.7230280002210636,0.39924572438482836
0.149,nan,0.6703552215390307,0.7220571449164401,0.3984469156309948
0.14925,nan,0.669532493294646,0.7210815656765798,0.39764812512080877
0.1495,nan,0.6687074244750556,0.7201012082708329,0.3968493416209899
0.14975,nan,0.6678799928280709,0.7191160173966304,0.39605055367608977
0.15,nan,0.6670501757523704,0.7181259366492404,0.3952517496020349
0.15025,nan,0.6662179502897476,0.7171309084904063,0.3944529174794258
0.1505,nan,0.6653832931171402,0.7161308742158325,0.3936540451465876
0.15075,nan,0.6645461805384245,0.7151257739214547,0.3928551201923575
0.151,nan,0.6637065884759749,0.7141155464684368,0.39205612994859457
0.15125,nan,0.6628644924619734,0.7131001294468475,0.3912570614824044
0.1515,nan,0.6620198676294614,0.7120794591379378,0.390457901588058
0.15175,nan,0.6611726887031287,0.7110534704749681,0.3896586367785975
0.152,nan,0.6603229299898261,0.7100220970025102,0.38885925327711046
0.15225,nan,0.6594705653687902,0.7089852708341459,0.3880597370076538
0.1525,nan,0.6586155682815755,0.7079429226084941,0.38726007358581555
0.15275,nan,0.657757911721676,0.7068949814434777,0.3864602483088938
0.153,nan,0.6568975682238298,0.7058413748887454,0.38566024614567385
0.15325,nan,0.6560345098529936,0.7047820288761583,0.38486005172578375
0.1535,nan,0.6551687081929702,0.7037168676682378,0.38405964932860553
0.15375,nan,0.6543001343346828,0.7026458138044822,0.38325902287172264
0.154,nan,0.6534287588640794,0.7015687880454331,0.38245815589887777
0.15425,nan,0.6525545518496474,0.7004857093143777,0.38165703156741226
0.1545,nan,0.6516774828295335,0.6993964946365671,0.38085563263516686
0.15475,nan,0.6507975207982466,0.6983010590758172,0.38005394144680976
0.155,nan,0.6499146341929254,0.6971993156683514,0.37925193991956174
0.15525,nan,0.6490287908791628,0.6960911753537422,0.37844960952829076
0.1555,nan,0.6481399581363546,0.6949765469027869,0.3776469312899325
0.15575,nan,0.6472481026425689,0.6938553368421547,0.3768438857472083
0.156,nan,0.6463531904589048,0.6927274493756306,0.37604045295159955
0.15625,nan,0.6454551870133245,0.691592786301751,0.3752366124455294
0.1565,nan,0.6445540570839369,0.6904512469276449,0.37443234324371816
0.15675,nan,0.6436497647817074,0.6893027279788537,0.3736276238136558
0.157,nan,0.6427422735325741,0.6881471235048996,0.3728224320551453
0.15725,nan,0.6418315460589382,0.6869843247803573,0.3720167452788609
0.1575,nan,0.6409175443605093,0.6858142202011597,0.37121054018385996
0.15775,nan,0.6400002296944717,0.6846366951758596,0.370403792833992
0.158,nan,0.6390795625549488,0.6834516320115415,0.3695964786331337
0.15825,nan,0.6381555026517245,0.6822589097940523,0.3687885722991763
0.1585,nan,0.6372280088882015,0.6810584042622141,0.36798004783669436
0.15875,nan,0.6362970393385518,0.6798499876756303,0.36717087850820745
0.159,nan,0.6353625512240282,0.6786335286756917,0.3663610368039481
0.15925,nan,0.6344245008884013,0.6774088921393495,0.3655504944100425
0.1595,nan,0.6334828437724722,0.6761759390251783,0.3647392221749942
0.15975,nan,0.6325375343876303,0.6749345262112415,0.363927190074368
0.16,nan,0.6315885262884049,0.6736845063242114,0.36311436717355067
0.16025,nan,0.6306357720439635,0.6724257275591548,0.36230072158845644
0.1605,nan,0.6296792232085093,0.6711580334893639,0.36148622044404355
0.16075,nan,0.628718830290526,0.669881262865544,0.3606708298304871
0.161,nan,0.6277545427208098,0.6685952494036234,0.35985451475684654
0.16125,nan,0.626786308819238,0.6672998215603874,0.3590372391020513
0.1615,nan,0.6258140757602009,0.6659948022960656,0.3582189655630097
0.16175,nan,0.624837789536643,0.6646800088229421,0.3573996555996386
0.162,nan,0.6238573949226379,0.6633552523389653,0.3565792693765848
0.16225,nan,0.6228728354344193,0.6620203377452389,0.3557577657013894
0.1625,nan,0.6218840532898016,0.6606750633462022,0.35493510195883327
0.16275,nan,0.6208909893658947,0.6593192205311708,0.3541112340411683
0.163,nan,0.6198935831550344,0.6579525934358084,0.35328611627391526
0.16325,nan,0.6188917727188294,0.6565749585819592,0.3524597013368844
0.1635,nan,0.6178854946402279,0.6551860844941237,0.35163194018003147
0.16375,nan,0.6168746839734986,0.6537857312907,0.35080278193373843
0.164,nan,0.6158592741920161,0.6523736502479367,0.34997217381306023
0.16425,nan,0.6148391971337246,0.6509495833343224,0.3491400610154301
0.1645,nan,0.6138143829441616,0.6495132627129376,0.34830638661127866
0.16475,nan,0.6127847600169004,0.6480644102090272,0.3474710914269541
0.165,nan,0.6117502549312692,0.6466027367397709,0.3466341139192724
0.16525,nan,0.6107107923871953,0.6451279417029272,0.34579539004096044
0.1655,nan,0.609666295137003,0.6436397123206508,0.3449548530961648
0.16575,nan,0.608616683913999,0.6421377229344184,0.34411243358512866
0.166,nan,0.6075618773576544,0.6406216342465176,0.3432680590370207
0.16625,nan,0.6065017919351753,0.6390910925030693,0.34242165382979695
0.1665,nan,0.6054363418592627,0.6375457286129813,0.3415731389958529
0.16675,nan,0.6043654390018172,0.6359851571965803,0.3407224320120703
0.167,nan,0.6032889928033504,0.6344089755569295,0.33986944657270113
0.16725,nan,0.6022069101778388,0.6328167625660283,0.3390140923433552
0.1675,nan,0.6011190954127281,0.6312080774570994,0.3381562746941269
0.16775,nan,0.6000254500637954,0.6295824585131192,0.33729589440967034
0.168,nan,0.5989258728445326,0.6279394216404768,0.3364328473737485
0.16825,nan,0.5978202595097009,0.6262784588152107,0.3355670242254518
0.1685,nan,0.5967085027326762,0.6245990363876399,0.33469830998393035
0.16875,nan,0.5955904919761787,0.6229005932292799,0.3338265836380443
0.169,nan,0.5944661133559398,0.621182538703736,0.3329517176968486
0.16925,nan,0.5933352494968349,0.6194442504406936,0.33207357769625456
0.1695,nan,0.5921977793809593,0.6176850718891326,0.3311920216565396
0.16975,nan,0.5910535781870973,0.6159043096224105,0.3303068994846012
0.17,nan,0.5899025171209766,0.614101230363739,0.3294180523139272
0.17025,nan,0.5887444632356502,0.6122750576957551,0.3285253117741757
0.1705,nan,0.5875792792413002,0.6104249684122085,0.32762849918099346
0.17075,nan,0.5864068233036902,0.6085500884629902,0.3267274246351719
0.171,nan,0.5852269488304241,0.6066494884357025,0.32582188601845374
0.17125,nan,0.5840395042441042,0.6047221785073521,0.3249116678711477
0.1715,nan,0.5828443327413826,0.6027671027881634,0.3239965401341124
0.17175,nan,0.5816412720368294,0.6007831329656186,0.3230762567345707
0.17200000000000001,nan,0.5804301540904305,0.5987690611399125,0.3221505539914229
0.17225000000000001,nan,0.5792108048174046,0.5967235917214317,0.32121914881111824
0.17250000000000001,nan,0.5779830437789382,0.5946453322357073,0.32028173663951964
0.17275000000000001,nan,0.5767466838522621,0.5925327828502087,0.3193379891282279
0.17300000000000001,nan,0.5755015308783696,0.5903843243989353,0.3183875514652334
0.17325000000000002,nan,0.5742473832854943,0.5881982046327983,0.31743003930902225
0.17350000000000002,nan,0.5729840316862672,0.5859725223635862,0.3164650352517709
0.17375000000000002,nan,0.5717112584462869,0.5837052090932608,0.3154920847202368
0.17400000000000002,nan,0.5704288372215663,0.5813940076233312,0.3145106912012084
0.17425000000000002,nan,0.5691365324620766,0.5790364470145901,0.31352031065048996
0.17450000000000002,nan,0.5678340988782971,0.5766298131061875,0.31252034490824704
0.17475000000000002,nan,0.5665212808673471,0.5741711135920593,0.31151013389624604
0.17500000000000002,nan,0.5651978118948919,0.5716570363741387,0.31048894631007473
0.17525000000000002,nan,0.5638634138285853,0.5690838995397527,0.3094559684360223
0.17550000000000002,nan,0.5625177962183144,0.5664475908080314,0.3084102906096049
0.17575000000000002,nan,0.5611606555179796,0.563743493602616,0.30735089067855437
0.176,nan,0.5597916742428836,0.5609663959541207,0.3062766136191687
0.17625,nan,0.5584105200560957,0.5581103770925798,0.30518614615365275
