convention,eps,p,F_in,C_in,P_success,F_out,gain,purity_out,C_out,N_out,concurrence_gain,bell_leakage,trace_distance_to_ideal,min_eigenvalue
replace,0.0,0.145,0.9999999999999997,0.9999999999999994,0.6347115466421872,0.8293476485770829,-0.1706523514229168,0.6982557271010226,0.6586952971541664,0.329347648577083,-0.34130470284583303,2.7339570667860928e-17,0.17065235142291688,0.04584783944751901
replace,0.0,0.15,0.9999999999999997,0.9999999999999994,0.6253839062499996,0.8226268889334726,-0.1773731110665271,0.6879755978680082,0.6452537778669454,0.3226268889334727,-0.35474622213305407,6.303428853386842e-17,0.17737311106652737,0.047770032257685696
replace,0.0,0.155,0.9999999999999997,0.9999999999999994,0.6162416747640621,0.8158604358870366,-0.18413956411296306,0.6777473362067234,0.6317208717740732,0.31586043588703694,-0.36827912822592623,2.5071510171812653e-17,0.18413956411296317,0.04971348087204061
replace,0.0,0.16,0.9999999999999997,0.9999999999999994,0.6072819711999997,0.8090497780283845,-0.19095022197161515,0.6675755408020183,0.6180995560567697,0.30904977802838474,-0.38190044394322975,1.264632589321945e-17,0.1909502219716153,0.05167787204020986
replace,0.0,0.165,0.9999999999999997,0.9999999999999994,0.598501946260937,0.8021964725934845,-0.1978035274065152,0.6574648181165239,0.6043929451869694,0.3021964725934848,-0.39560705481303005,1.8410960534176558e-17,0.1978035274065153,0.05366286845278667
replace,0.0,0.17,0.9999999999999997,0.9999999999999994,0.5898987821499995,0.7953021454843495,-0.20469785451565015,0.6474197745881738,0.5906042909686997,0.2953021454843495,-0.40939570903129974,2.479650651879371e-17,0.2046978545156503,0.05566810844279675
replace,0.0,0.17500000000000002,0.9999999999999997,0.9999999999999994,0.5814696923828121,0.788368491149846,-0.2116315088501537,0.637445008584987,0.576736982299692,0.2883684911498461,-0.4232630177003075,4.030984066318707e-17,0.2116315088501538,0.057693205725762586
replace,0.0,0.18,0.9999999999999997,0.9999999999999994,0.5732119215999999,0.7813972723207925,-0.2186027276792072,0.6275451021369327,0.5627945446415844,0.2813972723207925,-0.43720545535841504,3.092608279339493e-17,0.2186027276792074,0.05973774918082581
replace,0.0,0.185,0.9999999999999997,0.9999999999999994,0.565122745379687,0.774390319593791,-0.22560968040620866,0.6177246124666937,0.5487806391875828,0.274390319593791,-0.45121936081241665,1.0402623541189334e-16,0.22560968040620882,0.061801302675354663
replace,0.0,0.19,0.9999999999999997,0.9999999999999994,0.5571994700499997,0.7673495308585496,-0.23265046914145004,0.6079880633431173,0.5346990617170997,0.26734953085854984,-0.46530093828289976,1.8409153603994858e-17,0.2326504691414502,0.06388340493540987
