circuit,n_cnot,case,case_kind,p_in_PhiP,p_in_PhiM,p_in_PsiP,p_in_PsiM,q,p_out_PhiP,p_out_PhiM,p_out_PsiP,p_out_PsiM,max_bell_offdiag,trace_weight,trace_weight_meaning,norm_err,min_bell_pop,backend_cross_check
4Q,5,isotropic_eps0.3000,deterministic,0.775,0.075,0.075,0.075,0.1,0.8247790603000106,0.05005965730907669,0.07510162508183574,0.05005965730907673,2.956651491143366e-17,0.4839725499999997,P_success,3.3306690738754696e-16,0.05005965730907669,1.110e-16
4Q,5,isotropic_eps0.3000,deterministic,0.775,0.075,0.075,0.075,0.15,0.74715926784678,0.07282567470657424,0.10718938274007123,0.07282567470657438,2.103879076173322e-17,0.43393811406249955,P_success,1.1102230246251565e-16,0.07282567470657424,1.388e-16
4Q,5,isotropic_eps0.3000,deterministic,0.775,0.075,0.075,0.075,0.2,0.6699555421657315,0.09633548565705576,0.13737348652015663,0.09633548565705584,1.966123889724665e-17,0.39300159999999984,P_success,3.3306690738754696e-16,0.09633548565705576,8.327e-17
4Q,5,isotropic_eps0.3000,deterministic,0.775,0.075,0.075,0.075,0.3,0.5264401004037731,0.14254055399749058,0.1884787916012457,0.14254055399749066,3.5212671122276686e-17,0.3331946499999996,P_success,0.0,0.14254055399749058,6.245e-17
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.0,0.8928571428571427,0.03571428571428568,0.035714285714285705,0.035714285714285705,2.534089238915076e-17,0.4374999999999998,P_success,2.220446049250313e-16,0.03571428571428568,1.041e-17
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.0001,0.892690815031807,0.035760206078007895,0.035788772812177,0.03576020607800784,6.549894737651533e-17,0.4374187643736875,P_success,2.220446049250313e-16,0.03576020607800784,2.498e-16
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.001,0.8911937504674958,0.03617366838620473,0.03645891276009447,0.03617366838620472,1.7149093047310256e-17,0.43668893618812465,P_success,2.220446049250313e-16,0.03617366838620472,5.551e-17
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.005,0.8845379053564111,0.03801510768606809,0.03943187927145264,0.038015107686067945,5.634656170369417e-17,0.4334732738277342,P_success,2.220446049250313e-16,0.038015107686067945,3.053e-16
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.01,0.8762141826974463,0.04032537692016396,0.043135063462225634,0.04032537692016393,3.513995979734149e-17,0.4295174437374998,P_success,2.220446049250313e-16,0.04032537692016393,5.551e-17
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.02,0.8595613801509586,0.04497205648640134,0.050494506876238535,0.04497205648640143,2.808275980179744e-17,0.4218145995999997,P_success,0.0,0.04497205648640134,2.498e-16
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.05,0.8097087510327726,0.059079914819613256,0.0721314193280008,0.05907991481961326,2.3604869539774692e-17,0.4003085546874997,P_success,0.0,0.059079914819613256,1.388e-16
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.1,0.7279838510451812,0.08285984047323336,0.10629646800835196,0.08285984047323339,2.4292278021785568e-17,0.36937374999999983,P_success,1.1102230246251565e-16,0.08285984047323336,1.665e-16
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.15,0.6497675024143825,0.10641858290247823,0.13739533178066074,0.10641858290247821,1.167422044914299e-17,0.3438459765624998,P_success,3.3306690738754696e-16,0.10641858290247821,8.327e-17
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.2,0.5769754768392369,0.12911815704731236,0.16478820906613817,0.12911815704731233,2.4562337793874695e-17,0.3229599999999999,P_success,2.220446049250313e-16,0.12911815704731233,4.163e-17
4Q,5,isotropic_eps0.5000,deterministic,0.625,0.125,0.125,0.125,0.3,0.45341879063246665,0.16973204477745904,0.20711711981261516,0.16973204477745912,5.881417226255997e-18,0.2924462499999997,P_success,0.0,0.16973204477745904,1.388e-16
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.7499999999999999,0.08333333333333337,0.08333333333333331,0.08333333333333331,2.1778458736795334e-17,0.33333333333333315,P_success,2.220446049250313e-16,0.08333333333333331,2.776e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0001,0.7498354273803495,0.08337985955377523,0.08340485351209999,0.08337985955377523,2.279013487588422e-17,0.3332972286105276,P_success,0.0,0.08337985955377523,8.327e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.001,0.7483552397228006,0.08379845481719515,0.08404785064280898,0.08379845481719521,1.4144078334325248e-17,0.3329728605280552,P_success,1.1102230246251565e-16,0.08379845481719515,3.469e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.005,0.7417978463476252,0.08565575276790506,0.08689064811656458,0.08565575276790502,2.7595903097395513e-18,0.3315436772567706,P_success,1.1102230246251565e-16,0.08565575276790502,1.388e-16
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.01,0.7336506431437186,0.08796992420078745,0.09040950845470622,0.08796992420078753,2.6545809970358022e-17,0.3297855305499997,P_success,2.220446049250313e-16,0.08796992420078745,3.816e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.02,0.7175265166823735,0.09257168866999058,0.09733010597764503,0.09257168866999058,5.406482412854561e-17,0.32636204426666643,P_success,3.3306690738754696e-16,0.09257168866999058,8.327e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.05,0.6706084766251719,0.10613235529197089,0.11712681279088621,0.10613235529197089,2.2135481731974514e-17,0.3168038020833331,P_success,2.220446049250313e-16,0.10613235529197089,5.551e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1,0.5977957796439589,0.12772021580241202,0.1467637887512168,0.1277202158024121,8.173959550722157e-18,0.3030549999999998,P_success,2.220446049250313e-16,0.12772021580241202,9.714e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.15,0.532456190782098,0.14773389986952506,0.1720760094788518,0.14773389986952498,1.7537781609993287e-17,0.2917093229166665,P_success,0.0,0.14773389986952498,1.110e-16
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2,0.47509678028514774,0.16590344002769647,0.19309633965945924,0.16590344002769644,6.387651553935764e-18,0.28242666666666655,P_success,1.1102230246251565e-16,0.16590344002769644,5.551e-17
4Q,5,isotropic_eps0.6667,deterministic,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3,0.38448353882679653,0.19613571040402342,0.22324504036515638,0.19613571040402347,2.3891487503121888e-17,0.26886499999999974,P_success,2.220446049250313e-16,0.19613571040402342,1.249e-16
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.0,0.5714285714285712,0.14285714285714288,0.14285714285714288,0.14285714285714288,1.5426920711989694e-17,0.27999999999999975,P_success,1.1102230246251565e-16,0.14285714285714288,6.939e-18
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.0001,0.5713051173286731,0.14289234364966086,0.14291019537200503,0.14289234364966102,1.7233970031417235e-17,0.2799870022997897,P_success,0.0,0.14289234364966086,1.665e-16
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.001,0.5701954062957908,0.14320885465398392,0.14338688439624125,0.14320885465398395,6.508926432657382e-17,0.2798702297900997,P_success,1.1102230246251565e-16,0.14320885465398392,2.082e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.005,0.5652933153965001,0.14460910963582316,0.14548846533185342,0.14460910963582313,2.5825971883952465e-17,0.27935572381243723,P_success,2.220446049250313e-16,0.14460910963582313,4.163e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.01,0.5592344532084511,0.146344544444852,0.1480764579018447,0.146344544444852,2.0003889504270532e-17,0.27872279099799974,P_success,1.1102230246251565e-16,0.146344544444852,4.163e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.02,0.547345626807811,0.14976549673277637,0.15312337972663634,0.1497654967327763,8.195573217844607e-18,0.2774903359359997,P_success,0.0,0.1497654967327763,1.943e-16
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.05,0.5135014621795219,0.1596242387805172,0.16725006025944367,0.15962423878051718,1.9902698726666476e-17,0.2740493687499997,P_success,0.0,0.15962423878051718,6.939e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.1,0.4630653757453552,0.17468890723813246,0.18755680977837957,0.17468890723813246,4.838026763678795e-17,0.2690997999999998,P_success,3.3306690738754696e-16,0.17468890723813246,6.939e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.15,0.419801516454577,0.18804069537762869,0.20411709279016546,0.18804069537762874,2.5571476765351965e-17,0.2650153562499997,P_success,2.220446049250313e-16,0.18804069537762869,2.082e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.2,0.3832469152409719,0.1997144534259474,0.21732417790713318,0.19971445342594746,1.0409747822132831e-17,0.2616735999999998,P_success,0.0,0.1997144534259474,2.082e-17
4Q,5,isotropic_eps0.8000,deterministic,0.3999999999999999,0.2,0.2,0.2,0.3,0.3279389418804523,0.21834356602284963,0.23537392607384822,0.21834356602284963,2.4899575000472464e-17,0.2567913999999997,P_success,2.220446049250313e-16,0.21834356602284963,2.776e-17
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.0,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,0.000e+00
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.0001,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,9.714e-17
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.001,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,1.388e-16
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.005,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,2.082e-16
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.01,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,6.939e-17
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.02,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,9.714e-17
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.05,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999972,P_success,2.220446049250313e-16,0.24999999999999994,1.665e-16
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.1,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,5.551e-17
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.15,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,8.327e-17
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.2,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999992,P_success,2.220446049250313e-16,0.24999999999999994,1.665e-16
4Q,5,isotropic_eps1.0000,deterministic,0.25,0.25,0.25,0.25,0.3,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.24999999999999983,P_success,2.220446049250313e-16,0.24999999999999994,1.388e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.0,0.9999612299492517,2.5506612334120816e-05,9.182380440305342e-06,4.081057973469041e-06,2.3421106396615242e-17,0.9801379999999994,P_success,3.3306690738754696e-16,4.081057973469041e-06,5.551e-17
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.0001,0.9998595256518577,5.106537614211714e-05,5.9841860113437205e-05,2.9567111886548105e-05,1.0076970652879835e-17,0.9798219918569537,P_success,3.3306690738754696e-16,2.9567111886548105e-05,2.220e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.001,0.9989430626744807,0.000281489648942038,0.00051611011788801,0.00025933755868901855,1.726310593273458e-17,0.9769829411112695,P_success,2.220446049250313e-16,0.00025933755868901855,1.665e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.005,0.9948453973273234,0.001314229537304679,0.0025511891555008897,0.001289183979870774,9.796924317762958e-18,0.9644738196200865,P_success,3.3306690738754696e-16,0.001289183979870774,2.220e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.01,0.9896670301543714,0.00262506625967526,0.005111470438032272,0.0025964331479209207,5.837826727102029e-17,0.9490851485521381,P_success,1.1102230246251565e-16,0.0025964331479209207,2.776e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.02,0.9791225339966273,0.005313677420841885,0.010285816928239292,0.00527797165429138,7.529827379982976e-17,0.9191192992980378,P_success,2.220446049250313e-16,0.00527797165429138,1.665e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.05,0.9459910057008927,0.013923983688178532,0.02621703675217624,0.013867973858752377,2.669546049997149e-17,0.8354495013084369,P_success,2.220446049250313e-16,0.013867973858752377,1.665e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.1,0.8859063066857562,0.030121834576212363,0.05393617955246201,0.03003567918556923,1.1698847376283952e-17,0.7150776003699997,P_success,2.220446049250313e-16,0.03003567918556923,5.551e-17
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.15,0.8202891458954527,0.048594459720272945,0.0826324445740035,0.0484839498102708,8.275697838180291e-17,0.6157231933878121,P_success,0.0,0.0484839498102708,1.388e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.2,0.750323473780459,0.06912726949356693,0.11154983043961132,0.0689994262863626,1.6521521915438482e-17,0.5344146278399997,P_success,1.1102230246251565e-16,0.0689994262863626,1.943e-16
4Q,5,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.3,0.6052849206515093,0.11435555638672434,0.16614245363496516,0.11421706932680109,1.1900270725466916e-17,0.4155765169099997,P_success,1.1102230246251565e-16,0.11421706932680109,1.110e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.0,0.9999999961992398,2.500500171634105e-09,9.001800235822322e-10,4.0008001048099216e-10,2.6088970042318773e-17,0.9998000137999994,P_success,0.0,4.0008001048099216e-10,2.069e-17
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.0001,0.9998999669474172,2.501237635153656e-05,5.001115002570391e-05,2.5009526205411452e-05,5.755211663011014e-17,0.9994751612718527,P_success,1.1102230246251565e-16,2.5009526205411452e-05,6.106e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.001,0.9989985785020311,0.0002504952561259798,0.0005004405783133098,0.00025048566352952543,3.038436511406507e-17,0.9965566568401684,P_success,1.1102230246251565e-16,0.00025048566352952543,2.220e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.005,0.9949678867042258,0.001261244418283426,0.0025096639059131913,0.001261204971577425,4.5591677703788875e-18,0.9836975677372167,P_success,1.1102230246251565e-16,0.001261204971577425,2.220e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.01,0.989873156298341,0.002544533340981047,0.005037853518730941,0.0025444568419470265,2.4011863991152694e-17,0.9678786246644493,P_success,0.0,0.0025444568419470265,1.665e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.02,0.979495506878572,0.0051778984137930174,0.01014884596525915,0.005177748742375653,3.351730749286084e-17,0.9370757632477643,P_success,2.220446049250313e-16,0.005177748742375653,1.110e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.05,0.9468578700727837,0.013622245922959795,0.025897998877557525,0.013621885126698829,1.6752103345469155e-17,0.8510752937465363,P_success,2.220446049250313e-16,0.013621885126698829,3.886e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.1,0.8875501295374094,0.029550370126202475,0.05334980842765257,0.029549691908735284,3.14924653817324e-17,0.7273699849950367,P_success,3.3306690738754696e-16,0.029549691908735284,5.551e-17
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.15,0.8226040026728817,0.04777800748300385,0.08184092303177977,0.047777066812334394,2.4432304203243433e-17,0.625286650752307,P_success,2.220446049250313e-16,0.047777066812334394,4.441e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.2,0.7531463126243834,0.0681112964171082,0.11063222988207522,0.06811016107643318,8.233579112218485e-17,0.5417652529827838,P_success,0.0,0.06811016107643318,2.498e-16
4Q,5,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.3,0.6084641970241944,0.1131502738479489,0.16523654315941408,0.11314898596844233,3.5161742876657584e-17,0.41974264225669067,P_success,3.3306690738754696e-16,0.11314898596844233,2.776e-17
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.0,0.744109136006614,0.2532038032244729,0.0018602728400165351,0.0008267879288962379,1.2999478284772495e-17,0.48379999999999973,P_success,3.3306690738754696e-16,0.0008267879288962379,5.551e-17
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.0001,0.7439649207090336,0.25320115715467106,0.0019405014387896664,0.0008934206975055028,1.0519029367130273e-17,0.48372360920448426,P_success,1.1102230246251565e-16,0.0008934206975055028,1.943e-16
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.001,0.7426676723573697,0.2531773538931305,0.0026620879465974238,0.0014928858029021256,2.6114920422399512e-17,0.48303691998465614,P_success,2.220446049250313e-16,0.0014928858029021256,4.163e-16
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.005,0.7369172266892324,0.25307181399624523,0.005858834005914402,0.004152125308607876,8.389212431628802e-18,0.4800029481602144,P_success,1.1102230246251565e-16,0.004152125308607876,3.053e-16
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.01,0.7297642549688006,0.25294049054896495,0.009830878861436916,0.007464375620797322,1.4310878472141367e-17,0.47625153606186965,P_success,2.220446049250313e-16,0.007464375620797322,5.551e-17
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.02,0.7155778845336646,0.252679989064507,0.01769389415953872,0.01404823224228953,7.168361824055935e-17,0.4688841009398396,P_success,2.220446049250313e-16,0.01404823224228953,1.388e-16
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.05,0.6740245231453659,0.2519183056605483,0.0406074604914417,0.03344971070264396,3.0739495721389804e-17,0.4478377808437495,P_success,2.220446049250313e-16,0.03344971070264396,2.220e-16
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.1,0.608439229102256,0.2507323202541863,0.07637527715160877,0.0644531734919486,2.5139973466481473e-17,0.41610483699999984,P_success,4.440892098500626e-16,0.0644531734919486,1.110e-16
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.15,0.5479753169535078,0.24968047959621553,0.10884276636920827,0.09350143708106834,2.0425947364339303e-17,0.38824828878124973,P_success,0.0,0.09350143708106834,2.776e-17
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.2,0.4931609146284203,0.2487929318987793,0.13775954865782256,0.12028660481497776,1.7633261415665925e-17,0.3639363839999997,P_success,0.0,0.12028660481497776,4.163e-17
4Q,5,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.3,0.40189289530530026,0.2475937466323673,0.18441744827207668,0.16609590979025554,3.089271903504749e-18,0.3247180909999997,P_success,1.1102230246251565e-16,0.16609590979025554,1.804e-16
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.0,0.7441091360066142,0.0008267879288961918,0.2532038032244729,0.0018602728400165232,2.0562060615770257e-17,0.4837999999999996,P_success,1.1102230246251565e-16,0.0008267879288961918,2.776e-17
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.0001,0.744019860602574,0.0008575186655599327,0.25323137368144416,0.0018912470504217596,2.5467678247067698e-17,0.4836860023697914,P_success,2.220446049250313e-16,0.0008575186655599327,2.498e-16
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.001,0.7432154968329258,0.0011347015357049037,0.25347918889125387,0.002170612740115492,1.962134050084327e-17,0.48266203499269644,P_success,0.0,0.0011347015357049037,1.665e-16
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.005,0.7396213953510368,0.002379803525466793,0.25457356963769634,0.003425231485799816,1.3934801536187875e-17,0.47815465463493906,P_success,3.3306690738754696e-16,0.002379803525466793,2.220e-16
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.01,0.7350853814595794,0.00396631726634682,0.2559250874950584,0.005023213779015214,1.2276391901759378e-17,0.4726195225480597,P_success,2.220446049250313e-16,0.00396631726634682,1.110e-16
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.02,0.7258726565057291,0.007238923860678898,0.25857110758309115,0.008317312050500484,7.286483479798957e-17,0.46187338761791974,P_success,4.440892098500626e-16,0.007238923860678898,5.551e-17
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.05,0.6971923642207775,0.017831580553560992,0.26601351375284027,0.018962541472821174,2.555549058969871e-17,0.4321137376874996,P_success,0.0,0.017831580553560992,2.776e-17
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.1,0.6465857156164555,0.03785515352442042,0.27652651624579677,0.0390326146133271,1.3534614942168412e-17,0.39005110599999976,P_success,2.220446049250313e-16,0.03785515352442042,1.110e-16
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.15,0.5939298905000032,0.060279228085931925,0.2843392390266954,0.061451642387369235,5.4152937039472165e-17,0.35619234556249973,P_success,2.220446049250313e-16,0.060279228085931925,8.327e-17
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.2,0.541156586348332,0.0842365793042965,0.28925067320689046,0.08535616114048068,2.3879102282966783e-17,0.32926579199999995,P_success,3.3306690738754696e-16,0.0842365793042965,9.714e-17
4Q,5,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.3,0.44299834040038644,0.13265674574534628,0.2907831045443717,0.1335618093098955,8.090985859812245e-18,0.29181375799999976,P_success,1.1102230246251565e-16,0.13265674574534628,4.163e-17
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.0,0.7441091360066142,0.0008267879288961918,0.0018602728400165232,0.2532038032244729,2.0562060615770257e-17,0.4837999999999996,P_success,1.1102230246251565e-16,0.0008267879288961918,2.776e-17
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.0001,0.7440033267348979,0.0008740525332360411,0.0019212146855847308,0.2532014060462812,1.0523997315732083e-16,0.4836860023697914,P_success,2.220446049250313e-16,0.0008740525332360411,2.498e-16
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.001,0.7430503287566728,0.0012998696119578997,0.00246997987832382,0.25317982175304554,1.974367347412986e-17,0.48266203499269644,P_success,0.0,0.0012998696119578997,1.665e-16
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.005,0.738799391693193,0.0032018071833106294,0.004915113115641879,0.2530836880078543,9.504648474223628e-17,0.47815465463493906,P_success,2.220446049250313e-16,0.0032018071833106294,2.220e-16
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.01,0.7334511747305896,0.00560052399533665,0.007985213475309278,0.2529630877987643,6.036100855606636e-17,0.4726195225480597,P_success,2.220446049250313e-16,0.00560052399533665,8.327e-17
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.02,0.7226448279103449,0.01046675245606297,0.014167751379633962,0.25272066825395767,2.4727580953933847e-17,0.46187338761791974,P_success,4.440892098500626e-16,0.01046675245606297,5.551e-17
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.05,0.6894542105626817,0.025569734211656828,0.0329879449781199,0.25198811024754153,1.84409580410234e-17,0.4321137376874996,P_success,0.0,0.025569734211656828,1.110e-16
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.1,0.6323814231153596,0.05205944602551637,0.06477789477156358,0.25078123608756026,1.767596047077191e-17,0.39005110599999976,P_success,2.220446049250313e-16,0.05205944602551637,1.110e-16
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.15,0.5747919511677168,0.07941716741821848,0.09613915742713876,0.2496517239869259,1.0151374526068972e-17,0.35619234556249973,P_success,1.1102230246251565e-16,0.07941716741821848,8.327e-17
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.2,0.5187649496246484,0.10662821602798019,0.1259410027021574,0.24866583164521378,4.747896356163929e-17,0.32926579199999995,P_success,2.220446049250313e-16,0.10662821602798019,9.714e-17
4Q,5,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.3,0.4190200329759641,0.15663505316976867,0.17702249151666108,0.2473224223376061,1.659838712584291e-17,0.29181375799999976,P_success,0.0,0.15663505316976867,4.857e-17
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.0,0.08421052631578943,0.02105263157894736,0.8894736842105262,0.005263157894736857,1.725640641230075e-17,0.4749999999999998,P_success,1.1102230246251565e-16,0.005263157894736857,2.429e-17
4Q,5,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.0001,0.0842727354294157,0.02109042557163571,0.8893340971156449,0.005302741883303321,2.525617723006066e-17,0.4748955196981099,P_success,3.3306690738754696e-16,0.005302741883303321,1.388e-16
